Created: 11-01-2025  01:21:43
VNA version 546B
"transformer short"
Z0, 50
Freq(MHz),SWR,Rs,Xs,Zmag,Phase(deg),Rho,ReturnLoss,%ReflectedPower
 5.803959,  128.873128,  774.354645,  -2094.719693,  2233.265705,  -69.712290,  0.984600,  0.134800,  96.943786
 5.804292,  127.972620,  775.559552,  -2087.781072,  2227.178130,  -69.621323,  0.984493,  0.135749,  96.922614
 5.804626,  130.513556,  761.753779,  -2094.870574,  2229.069659,  -70.017435,  0.984792,  0.133106,  96.981615
 5.804959,  127.575548,  779.403255,  -2088.534390,  2229.225276,  -69.535457,  0.984445,  0.136171,  96.913185
 5.805292,  129.634902,  773.335210,  -2100.550556,  2238.383342,  -69.788517,  0.984690,  0.134008,  96.961470
 5.805625,  130.336399,  766.038588,  -2098.359905,  2233.814990,  -69.944734,  0.984772,  0.133287,  96.977575
 5.805958,  130.116652,  761.964409,  -2091.510445,  2225.984210,  -69.982784,  0.984746,  0.133512,  96.972549
 5.806292,  129.193431,  764.048320,  -2085.551981,  2221.102632,  -69.879660,  0.984638,  0.134466,  96.951247
 5.806624,  129.481851,  768.430307,  -2093.370615,  2229.951943,  -69.843047,  0.984672,  0.134166,  96.957934
 5.806958,  128.589742,  761.170777,  -2076.620504,  2211.726400,  -69.870064,  0.984567,  0.135097,  96.937155
 5.807291,  128.525100,  772.681682,  -2089.548544,  2227.835294,  -69.706533,  0.984559,  0.135165,  96.935638
 5.807624,  129.007869,  765.375899,  -2085.418921,  2221.434749,  -69.846328,  0.984616,  0.134659,  96.946929
 5.807957,  130.711486,  751.195935,  -2083.983891,  2215.239082,  -70.177842,  0.984815,  0.132904,  96.986117
 5.808290,  127.519318,  762.882866,  -2068.797718,  2204.974890,  -69.758336,  0.984438,  0.136231,  96.911845
 5.808624,  127.278959,  778.853081,  -2085.131728,  2225.845108,  -69.518102,  0.984409,  0.136489,  96.906104
 5.808957,  131.161731,  750.790325,  -2087.545935,  2218.453097,  -70.218894,  0.984867,  0.132448,  96.996306
 5.809290,  129.687328,  756.333051,  -2080.887443,  2214.075932,  -70.025608,  0.984696,  0.133954,  96.962680
 5.809623,  129.009406,  758.197070,  -2076.934935,  2211.000118,  -69.945221,  0.984616,  0.134658,  96.946965
 5.809957,  132.159551,  735.579685,  -2077.834177,  2204.194261,  -70.505514,  0.984980,  0.131448,  97.018644
 5.810289,  129.773121,  754.936850,  -2079.996821,  2212.762170,  -70.051708,  0.984706,  0.133865,  96.964657
 5.810623,  127.645230,  779.896304,  -2089.753427,  2230.539763,  -69.534540,  0.984453,  0.136097,  96.914843
 5.810956,  128.290032,  764.267838,  -2077.520111,  2213.638439,  -69.802812,  0.984531,  0.135413,  96.930110
 5.811289,  128.560676,  762.394798,  -2077.799366,  2213.254625,  -69.850815,  0.984563,  0.135128,  96.936473
 5.811622,  127.330411,  764.346693,  -2068.768523,  2205.454390,  -69.722393,  0.984415,  0.136434,  96.907334
 5.811955,  128.526791,  762.737267,  -2077.892503,  2213.460050,  -69.843323,  0.984559,  0.135163,  96.935678
 5.812289,  129.077379,  761.692659,  -2081.702178,  2216.677619,  -69.902602,  0.984625,  0.134587,  96.948548
 5.812622,  129.118001,  758.172704,  -2077.896761,  2211.895295,  -69.954358,  0.984629,  0.134545,  96.949493
 5.812955,  131.437130,  743.305728,  -2080.907957,  2209.679010,  -70.343264,  0.984898,  0.132171,  97.002505
 5.813288,  129.296117,  760.166864,  -2081.891330,  2216.331467,  -69.941325,  0.984650,  0.134359,  96.953631
 5.813622,  130.616182,  746.297676,  -2077.198384,  2207.195811,  -70.237730,  0.984804,  0.133001,  96.983951
 5.813954,  129.923460,  741.105207,  -2064.678164,  2193.657414,  -70.254794,  0.984724,  0.133710,  96.968116
 5.814288,  129.169122,  750.455574,  -2069.152317,  2201.039500,  -70.065050,  0.984635,  0.134491,  96.950682
 5.814621,  130.950918,  747.313122,  -2081.435902,  2211.527146,  -70.250092,  0.984843,  0.132661,  96.991544
 5.814954,  129.608853,  741.877085,  -2062.788523,  2192.140073,  -70.219120,  0.984687,  0.134035,  96.960869
 5.815287,  127.856467,  759.960805,  -2068.466090,  2203.654326,  -69.826635,  0.984479,  0.135872,  96.919861
 5.815620,  129.056631,  753.829284,  -2072.164778,  2205.022779,  -70.009328,  0.984622,  0.134609,  96.948065
 5.815954,  127.232028,  747.000755,  -2047.414100,  2179.429886,  -69.955582,  0.984403,  0.136539,  96.904980
 5.816287,  130.478039,  737.953732,  -2065.803690,  2193.654621,  -70.342199,  0.984788,  0.133142,  96.980806
 5.816620,  129.222415,  737.386533,  -2053.871919,  2182.230226,  -70.250836,  0.984642,  0.134436,  96.951920
 5.816953,  130.163440,  731.369827,  -2054.935462,  2181.206449,  -70.409026,  0.984752,  0.133464,  96.973620
 5.817286,  128.065610,  746.203033,  -2054.049589,  2185.392112,  -70.034857,  0.984504,  0.135650,  96.924814
 5.817619,  128.549142,  747.323849,  -2059.779046,  2191.160116,  -70.058466,  0.984562,  0.135140,  96.936202
 5.817953,  129.776975,  736.129589,  -2057.311454,  2185.043980,  -70.312332,  0.984707,  0.133861,  96.964746
 5.818286,  129.288009,  738.413854,  -2055.707520,  2184.305022,  -70.241743,  0.984649,  0.134368,  96.953443
 5.818619,  129.719860,  741.580870,  -2063.427243,  2192.640913,  -70.232052,  0.984700,  0.133920,  96.963430
 5.818952,  129.835259,  737.018376,  -2058.916303,  2186.854460,  -70.304573,  0.984714,  0.133801,  96.966088
 5.819285,  131.420160,  729.801455,  -2064.146001,  2189.362664,  -70.528517,  0.984897,  0.132188,  97.002123
 5.819619,  130.657303,  729.464445,  -2056.976821,  2182.492158,  -70.474121,  0.984809,  0.132959,  96.984886
 5.819952,  127.475265,  747.903151,  -2050.705203,  2182.830949,  -69.962940,  0.984433,  0.136278,  96.910794
 5.820285,  129.063455,  732.259491,  -2046.210331,  2173.287989,  -70.309800,  0.984623,  0.134601,  96.948224
 5.820618,  127.487096,  746.393784,  -2049.016309,  2180.727291,  -69.984992,  0.984434,  0.136266,  96.911076
 5.820951,  132.665746,  720.290048,  -2063.212189,  2185.328874,  -70.755468,  0.985037,  0.130946,  97.029849
 5.821284,  130.267901,  728.722782,  -2052.608626,  2178.127422,  -70.454103,  0.984764,  0.133357,  96.976010
 5.821618,  129.941696,  732.090327,  -2053.844779,  2180.420744,  -70.381580,  0.984726,  0.133692,  96.968535
 5.821951,  130.261360,  723.592326,  -2046.215506,  2170.387927,  -70.525272,  0.984763,  0.133364,  96.975861
 5.822284,  130.150606,  735.700595,  -2060.126494,  2187.550351,  -70.347751,  0.984750,  0.133477,  96.973326
 5.822617,  129.897149,  733.807766,  -2055.549915,  2182.603787,  -70.354141,  0.984721,  0.133738,  96.967511
 5.822950,  129.732417,  725.685452,  -2044.115141,  2169.107209,  -70.454649,  0.984702,  0.133907,  96.963719
 5.823284,  131.756451,  720.466329,  -2055.481937,  2178.090385,  -70.684066,  0.984935,  0.131850,  97.009660
 5.823617,  128.162673,  739.992672,  -2047.479298,  2177.099132,  -70.129434,  0.984516,  0.135548,  96.927107
 5.823950,  129.451767,  732.315300,  -2049.749409,  2176.639230,  -70.339806,  0.984669,  0.134198,  96.957238
 5.824283,  129.030345,  728.811513,  -2041.704253,  2167.884333,  -70.355473,  0.984619,  0.134636,  96.947453
 5.824616,  129.446558,  719.668819,  -2034.155188,  2157.709558,  -70.516727,  0.984668,  0.134203,  96.957117
 5.824949,  130.145265,  720.783376,  -2041.708941,  2165.203010,  -70.555592,  0.984750,  0.133483,  96.973204
 5.825283,  130.100830,  721.405100,  -2042.087667,  2165.767153,  -70.543417,  0.984745,  0.133528,  96.972186
 5.825616,  130.354443,  717.140179,  -2039.020710,  2161.456798,  -70.622936,  0.984774,  0.133268,  96.977987
 5.825949,  128.529603,  722.306113,  -2029.270997,  2153.988603,  -70.407260,  0.984560,  0.135161,  96.935744
 5.826282,  131.052721,  718.159852,  -2046.426287,  2168.781714,  -70.662435,  0.984855,  0.132558,  96.993845
 5.826615,  129.452865,  723.232221,  -2038.611946,  2163.100439,  -70.467119,  0.984669,  0.134197,  96.957263
 5.826948,  129.856347,  714.729099,  -2031.635550,  2153.690018,  -70.618259,  0.984716,  0.133780,  96.966573
 5.827281,  129.991488,  722.474173,  -2042.445493,  2166.460828,  -70.519911,  0.984732,  0.133640,  96.969678
 5.827615,  127.938854,  727.914263,  -2030.849856,  2157.361887,  -70.281002,  0.984489,  0.135785,  96.921814
 5.827948,  130.112863,  712.258540,  -2030.803132,  2152.085869,  -70.672951,  0.984746,  0.133516,  96.972462
 5.828281,  130.223660,  716.909434,  -2037.583043,  2160.024026,  -70.616057,  0.984759,  0.133402,  96.974999
 5.828614,  129.373386,  709.143300,  -2020.421574,  2141.258405,  -70.659674,  0.984659,  0.134279,  96.955422
 5.828948,  130.374590,  712.023033,  -2032.801471,  2153.893827,  -70.696456,  0.984776,  0.133248,  96.978447
 5.829281,  129.708873,  716.012672,  -2031.935459,  2154.399187,  -70.588704,  0.984699,  0.133932,  96.963177
 5.829614,  130.554951,  716.481445,  -2039.960475,  2162.124974,  -70.647666,  0.984797,  0.133064,  96.982558
 5.829947,  129.016943,  719.117433,  -2029.671271,  2153.298714,  -70.490764,  0.984617,  0.134650,  96.947140
 5.830280,  127.589114,  717.699827,  -2015.247491,  2139.232454,  -70.397538,  0.984447,  0.136157,  96.913508
 5.830613,  128.137726,  720.717190,  -2023.833254,  2148.332913,  -70.398551,  0.984513,  0.135574,  96.926518
 5.830946,  130.677128,  708.769029,  -2031.357360,  2151.456776,  -70.765529,  0.984811,  0.132939,  96.985336
 5.831280,  130.876777,  710.858410,  -2035.729541,  2156.273276,  -70.751383,  0.984834,  0.132736,  96.989865
 5.831613,  131.608060,  699.467791,  -2027.631742,  2144.888266,  -70.967336,  0.984918,  0.131999,  97.006339
 5.831946,  132.776843,  695.505075,  -2032.580385,  2148.280785,  -71.110287,  0.985050,  0.130837,  97.032297
 5.832279,  130.423221,  714.889559,  -2036.815387,  2158.630121,  -70.659868,  0.984782,  0.133198,  96.979557
 5.832613,  128.966561,  716.597669,  -2026.110177,  2149.100898,  -70.522379,  0.984611,  0.134703,  96.945966
 5.832946,  131.730640,  701.814047,  -2031.685037,  2149.485298,  -70.943447,  0.984932,  0.131876,  97.009083
 5.833279,  130.802900,  703.109071,  -2025.300389,  2143.875937,  -70.855022,  0.984826,  0.132811,  96.988191
 5.833612,  132.318182,  702.787877,  -2037.997907,  2155.770459,  -70.973765,  0.984998,  0.131290,  97.022164
 5.833945,  129.029929,  714.399091,  -2023.945154,  2146.327106,  -70.558440,  0.984619,  0.134636,  96.947443
 5.834278,  132.472289,  695.441451,  -2029.891555,  2145.716323,  -71.088649,  0.985016,  0.131138,  97.025576
 5.834611,  130.812824,  699.705628,  -2021.064806,  2138.759200,  -70.903942,  0.984827,  0.132801,  96.988416
 5.834945,  129.416080,  714.272295,  -2027.191915,  2149.346871,  -70.590435,  0.984664,  0.134235,  96.956411
 5.835278,  128.762765,  713.681534,  -2020.696956,  2143.025320,  -70.547625,  0.984587,  0.134916,  96.941207
 5.835611,  130.512401,  702.428040,  -2021.915540,  2140.454999,  -70.842529,  0.984792,  0.133107,  96.981589
 5.835944,  129.040732,  717.929149,  -2028.413433,  2151.716365,  -70.509404,  0.984620,  0.134625,  96.947695
 5.836277,  127.455042,  710.847188,  -2005.624105,  2127.870244,  -70.484426,  0.984430,  0.136300,  96.910311
 5.836610,  129.806819,  714.585777,  -2031.021352,  2153.063065,  -70.616433,  0.984710,  0.133831,  96.965433
 5.836944,  129.841952,  709.745709,  -2025.283381,  2146.045606,  -70.687486,  0.984714,  0.133794,  96.966242
 5.837277,  129.958146,  707.579102,  -2023.582825,  2143.724711,  -70.727103,  0.984728,  0.133675,  96.968913
 5.837610,  131.062219,  691.928249,  -2013.276393,  2128.860385,  -71.033166,  0.984856,  0.132549,  96.994060
 5.837943,  131.678258,  694.124943,  -2021.388706,  2137.246298,  -71.048159,  0.984926,  0.131928,  97.007911
 5.838276,  128.776913,  718.616359,  -2026.926088,  2150.543847,  -70.478922,  0.984589,  0.134901,  96.941538
 5.838610,  126.584393,  718.113596,  -2006.787284,  2131.403843,  -70.310760,  0.984324,  0.137238,  96.889394
 5.838943,  126.192635,  713.992659,  -1998.256276,  2121.983426,  -70.337916,  0.984276,  0.137664,  96.879889
 5.839276,  130.793959,  699.170443,  -2020.220655,  2137.786426,  -70.910095,  0.984825,  0.132820,  96.987988
 5.839609,  129.236614,  709.557074,  -2019.737848,  2140.750386,  -70.643164,  0.984643,  0.134421,  96.952250
 5.839942,  128.355347,  712.843803,  -2016.059786,  2138.373997,  -70.527412,  0.984539,  0.135344,  96.931648
 5.840275,  128.374426,  710.795328,  -2013.689139,  2135.456379,  -70.558027,  0.984541,  0.135324,  96.932097
 5.840609,  127.747659,  710.278016,  -2007.511107,  2129.459017,  -70.515822,  0.984466,  0.135988,  96.917279
 5.840942,  130.719399,  700.796030,  -2021.641606,  2139.661155,  -70.881403,  0.984816,  0.132896,  96.986296
 5.841275,  128.446900,  708.701808,  -2011.726903,  2132.909605,  -70.593512,  0.984550,  0.135248,  96.933801
 5.841608,  128.935903,  698.802343,  -2003.617186,  2121.981749,  -70.772865,  0.984608,  0.134735,  96.945251
 5.841941,  127.681309,  702.747469,  -1997.575289,  2117.583774,  -70.618240,  0.984458,  0.136059,  96.915702
 5.842275,  129.628181,  704.406696,  -2016.712881,  2136.192790,  -70.746604,  0.984689,  0.134015,  96.961315
 5.842608,  131.132464,  690.120073,  -2011.555299,  2126.645348,  -71.064165,  0.984864,  0.132478,  96.995646
 5.842941,  128.544308,  703.572774,  -2006.183636,  2125.979170,  -70.674249,  0.984561,  0.135145,  96.936089
 5.843274,  130.306022,  693.011890,  -2008.153768,  2124.369798,  -70.960620,  0.984768,  0.133318,  96.976881
 5.843607,  130.110070,  698.200677,  -2013.065092,  2130.707687,  -70.871808,  0.984746,  0.133519,  96.972398
 5.843940,  131.305275,  685.092699,  -2006.545073,  2120.277136,  -71.148731,  0.984883,  0.132303,  96.999540
 5.844274,  130.714289,  700.595759,  -2021.342968,  2139.313397,  -70.883851,  0.984816,  0.132901,  96.986180
 5.844607,  129.033462,  696.575125,  -2001.656318,  2119.397301,  -70.812260,  0.984619,  0.134633,  96.947525
 5.844940,  128.792912,  704.151492,  -2009.086883,  2128.910385,  -70.685410,  0.984591,  0.134884,  96.941912
 5.845273,  131.558092,  693.135909,  -2019.085911,  2134.747129,  -71.053192,  0.984912,  0.132049,  97.005219
 5.845606,  132.734580,  676.881136,  -2007.950089,  2118.969474,  -71.371134,  0.985045,  0.130879,  97.031366
 5.845940,  132.157940,  680.103393,  -2007.304125,  2119.389175,  -71.283009,  0.984980,  0.131450,  97.018608
 5.846273,  131.624284,  683.359705,  -2007.016612,  2120.164184,  -71.197170,  0.984920,  0.131983,  97.006702
 5.846606,  126.144163,  697.547154,  -1977.569100,  2096.986309,  -70.570869,  0.984270,  0.137717,  96.878709
 5.846939,  131.628170,  686.607388,  -2011.261997,  2125.230464,  -71.151176,  0.984920,  0.131979,  97.006789
 5.847272,  131.639893,  684.528161,  -2008.666697,  2122.102896,  -71.181665,  0.984922,  0.131967,  97.007052
 5.847605,  131.841738,  684.142425,  -2009.884303,  2123.131124,  -71.202118,  0.984944,  0.131765,  97.011565
 5.847939,  133.265376,  676.644948,  -2012.106522,  2122.833258,  -71.413010,  0.985104,  0.130357,  97.043014
 5.848272,  128.546724,  693.683782,  -1993.768167,  2110.997086,  -70.816010,  0.984562,  0.135143,  96.936146
 5.848605,  130.819151,  681.825546,  -1998.165778,  2111.291678,  -71.159164,  0.984828,  0.132795,  96.988559
 5.848938,  130.109459,  683.338856,  -1994.054424,  2107.891135,  -71.084144,  0.984746,  0.133519,  96.972384
 5.849271,  130.951485,  677.574878,  -1993.771007,  2105.761275,  -71.230007,  0.984843,  0.132661,  96.991557
 5.849605,  131.693955,  687.215656,  -2012.610975,  2126.703622,  -71.147409,  0.984928,  0.131913,  97.008262
 5.849937,  129.035850,  681.469189,  -1982.438301,  2096.297182,  -71.029561,  0.984620,  0.134630,  96.947581
 5.850271,  130.814411,  680.118633,  -1995.911953,  2108.607569,  -71.183282,  0.984827,  0.132800,  96.988452
 5.850604,  131.254662,  680.468389,  -2000.113602,  2112.697719,  -71.211057,  0.984878,  0.132354,  96.998400
 5.850937,  128.505998,  686.490389,  -1984.289467,  2099.684201,  -70.916407,  0.984557,  0.135185,  96.935190
 5.851270,  129.313138,  688.634803,  -1993.997180,  2109.559823,  -70.947569,  0.984652,  0.134342,  96.954026
 5.851604,  132.453148,  664.711182,  -1989.488476,  2097.595135,  -71.525054,  0.985013,  0.131157,  97.025153
 5.851937,  129.859388,  688.229403,  -1998.188616,  2113.390039,  -70.995052,  0.984716,  0.133776,  96.966643
 5.852270,  128.645871,  688.588232,  -1988.168888,  2104.036426,  -70.896959,  0.984573,  0.135038,  96.938470
 5.852603,  127.413768,  687.262173,  -1975.796941,  2091.913681,  -70.820380,  0.984425,  0.136344,  96.909326
 5.852936,  124.789539,  704.843509,  -1974.546244,  2096.577507,  -70.355348,  0.984100,  0.139212,  96.845365
 5.853270,  130.246901,  678.195687,  -1988.581224,  2101.048470,  -71.168439,  0.984762,  0.133378,  96.975530
 5.853602,  128.193358,  691.969254,  -1988.527488,  2105.484034,  -70.813212,  0.984519,  0.135515,  96.927831
 5.853936,  129.223928,  680.080151,  -1982.267780,  2095.684748,  -71.063959,  0.984642,  0.134434,  96.951955
 5.854269,  130.849926,  670.304937,  -1983.409938,  2093.614982,  -71.327144,  0.984831,  0.132764,  96.989257
 5.854602,  130.857291,  676.589140,  -1991.686913,  2103.470852,  -71.237163,  0.984832,  0.132756,  96.989424
 5.854935,  131.180458,  669.388358,  -1984.995697,  2094.824263,  -71.364780,  0.984869,  0.132429,  96.996728
 5.855268,  131.475802,  664.471306,  -1980.991035,  2089.461078,  -71.457453,  0.984903,  0.132132,  97.003373
 5.855602,  133.337254,  660.248989,  -1990.881267,  2097.507317,  -71.652718,  0.985112,  0.130287,  97.044584
 5.855935,  131.027744,  672.940202,  -1988.366190,  2099.154263,  -71.302313,  0.984852,  0.132583,  96.993281
 5.856268,  129.595797,  676.455230,  -1980.771830,  2093.095488,  -71.144528,  0.984686,  0.134049,  96.960567
 5.856601,  130.725492,  669.478754,  -1981.275157,  2091.328059,  -71.329862,  0.984817,  0.132890,  96.986435
 5.856935,  129.046968,  676.565348,  -1976.222866,  2088.826821,  -71.101344,  0.984621,  0.134619,  96.947840
 5.857267,  129.727087,  676.146530,  -1981.492482,  2093.677766,  -71.158896,  0.984701,  0.133913,  96.963596
 5.857601,  130.652789,  661.284251,  -1969.869992,  2077.903907,  -71.443252,  0.984809,  0.132964,  96.984783
 5.857934,  130.667586,  673.833024,  -1986.482727,  2097.656924,  -71.262721,  0.984810,  0.132949,  96.985119
 5.858267,  131.236031,  664.170632,  -1978.581895,  2087.081441,  -71.444246,  0.984876,  0.132373,  96.997981
 5.858600,  131.258754,  664.551035,  -1979.275649,  2087.860190,  -71.440408,  0.984878,  0.132350,  96.998493
 5.858933,  128.576419,  677.652968,  -1973.590526,  2086.689509,  -71.049679,  0.984565,  0.135111,  96.936842
 5.859267,  130.507785,  669.635546,  -1979.640719,  2089.829931,  -71.311444,  0.984792,  0.133112,  96.981484
 5.859600,  132.890382,  655.182277,  -1980.367098,  2085.933283,  -71.693907,  0.985062,  0.130725,  97.034795
 5.859933,  130.423642,  659.700996,  -1965.852954,  2073.591869,  -71.449401,  0.984782,  0.133198,  96.979566
 5.860266,  129.971198,  661.102198,  -1963.901842,  2072.188833,  -71.395508,  0.984729,  0.133661,  96.969212
 5.860600,  128.402766,  680.847218,  -1976.194700,  2090.191002,  -70.990047,  0.984544,  0.135294,  96.932764
 5.860932,  129.785954,  669.441891,  -1973.274736,  2083.738378,  -71.260400,  0.984708,  0.133852,  96.964953
 5.861266,  130.883851,  660.542334,  -1970.825304,  2078.573682,  -71.471020,  0.984835,  0.132729,  96.990025
 5.861599,  132.738587,  656.261303,  -1980.562597,  2086.458027,  -71.667461,  0.985045,  0.130875,  97.031454
 5.861932,  130.348854,  654.095148,  -1957.789081,  2064.165340,  -71.525709,  0.984773,  0.133274,  96.977860
 5.862265,  128.067079,  675.197729,  -1966.062485,  2078.772154,  -71.046301,  0.984504,  0.135649,  96.924848
 5.862598,  127.345124,  676.348844,  -1961.327148,  2074.669116,  -70.973758,  0.984417,  0.136418,  96.907686
 5.862932,  129.276804,  668.446123,  -1967.655263,  2078.097075,  -71.236623,  0.984648,  0.134379,  96.953183
 5.863265,  130.352994,  663.116389,  -1969.769362,  2078.392332,  -71.394488,  0.984774,  0.133270,  96.977954
 5.863598,  127.946028,  667.970485,  -1955.705751,  2066.632418,  -71.142545,  0.984490,  0.135777,  96.921984
 5.863931,  132.256474,  654.274521,  -1973.898241,  2079.507012,  -71.661669,  0.984991,  0.131352,  97.020796
 5.864264,  127.694735,  673.138892,  -1960.219945,  2072.577670,  -71.047670,  0.984459,  0.136044,  96.916021
 5.864597,  130.506670,  653.801771,  -1958.715993,  2064.951596,  -71.541580,  0.984792,  0.133113,  96.981459
 5.864931,  131.175132,  655.534542,  -1966.600069,  2072.978864,  -71.565146,  0.984869,  0.132435,  96.996608
 5.865264,  128.957952,  672.689929,  -1970.452958,  2082.113493,  -71.150812,  0.984610,  0.134712,  96.945765
 5.865597,  128.835614,  668.219102,  -1963.609810,  2074.193881,  -71.206615,  0.984596,  0.134839,  96.942910
 5.865930,  130.103324,  657.581250,  -1960.360922,  2067.710823,  -71.456671,  0.984745,  0.133526,  96.972243
 5.866263,  128.702723,  658.615748,  -1949.939277,  2058.163717,  -71.337102,  0.984580,  0.134979,  96.939802
 5.866597,  127.819549,  664.702260,  -1950.391774,  2060.547783,  -71.180785,  0.984474,  0.135911,  96.918986
 5.866930,  128.273299,  661.769926,  -1950.433050,  2059.642814,  -71.258367,  0.984529,  0.135431,  96.929716
 5.867263,  129.733054,  652.191152,  -1950.111679,  2056.280346,  -71.508240,  0.984702,  0.133907,  96.963734
 5.867596,  128.707078,  649.938695,  -1938.534939,  2044.587493,  -71.465206,  0.984581,  0.134974,  96.939904
 5.867929,  128.296077,  664.104830,  -1953.669828,  2063.458509,  -71.225849,  0.984532,  0.135407,  96.930252
 5.868262,  128.249260,  653.041472,  -1938.787179,  2045.814970,  -71.385062,  0.984526,  0.135456,  96.929149
 5.868596,  130.488845,  657.858682,  -1963.959018,  2071.210533,  -71.481049,  0.984790,  0.133131,  96.981053
 5.868929,  129.802111,  652.573014,  -1951.196448,  2057.430222,  -71.507736,  0.984710,  0.133835,  96.965325
 5.869262,  127.119522,  666.080506,  -1946.198995,  2057.025467,  -71.106774,  0.984390,  0.136660,  96.902284
 5.869595,  130.498190,  649.298839,  -1952.633083,  2057.757260,  -71.606882,  0.984791,  0.133122,  96.981265
 5.869928,  128.889310,  654.872363,  -1946.586392,  2053.790737,  -71.406110,  0.984602,  0.134783,  96.944164
 5.870262,  130.596009,  643.977431,  -1946.300013,  2050.070895,  -71.692159,  0.984802,  0.133022,  96.983492
 5.870595,  128.079905,  658.456397,  -1944.464928,  2052.926858,  -71.292423,  0.984506,  0.135635,  96.925152
 5.870928,  125.865367,  674.014114,  -1945.565319,  2059.009334,  -70.892191,  0.984235,  0.138022,  96.871904
 5.871261,  128.947132,  657.105184,  -1950.015134,  2057.752718,  -71.377626,  0.984609,  0.134723,  96.945513
 5.871594,  127.928065,  658.529713,  -1943.274970,  2051.823334,  -71.279826,  0.984487,  0.135796,  96.921559
 5.871927,  128.057958,  657.527313,  -1943.063251,  2051.301286,  -71.304446,  0.984503,  0.135658,  96.924633
 5.872261,  128.426530,  649.019668,  -1934.965982,  2040.911532,  -71.457819,  0.984547,  0.135269,  96.933322
 5.872594,  128.613431,  656.335537,  -1946.190404,  2053.882525,  -71.363901,  0.984570,  0.135072,  96.937710
 5.872927,  128.105437,  649.535127,  -1932.952848,  2039.167132,  -71.426100,  0.984509,  0.135608,  96.925755
 5.873260,  127.463819,  655.032920,  -1934.770967,  2042.647013,  -71.296164,  0.984431,  0.136291,  96.910521
 5.873593,  129.753184,  645.835700,  -1941.805102,  2046.389700,  -71.603231,  0.984704,  0.133886,  96.964198
 5.873927,  130.620692,  650.553404,  -1955.330176,  2060.712457,  -71.597444,  0.984805,  0.132997,  96.984054
 5.874259,  130.469529,  646.315120,  -1948.395725,  2052.795444,  -71.648588,  0.984787,  0.133151,  96.980612
 5.874593,  129.165257,  643.070958,  -1933.217515,  2037.368454,  -71.600790,  0.984635,  0.134495,  96.950592
 5.874926,  131.427879,  635.843881,  -1942.118715,  2043.556347,  -71.871834,  0.984897,  0.132180,  97.002297
 5.875259,  130.878671,  645.032777,  -1950.059170,  2053.971287,  -71.697150,  0.984835,  0.132735,  96.989908
 5.875592,  130.283908,  641.204340,  -1939.982846,  2043.202498,  -71.710340,  0.984766,  0.133340,  96.976376
 5.875926,  130.802797,  635.898397,  -1937.070151,  2038.775991,  -71.826232,  0.984826,  0.132812,  96.988189
 5.876259,  130.868060,  638.363599,  -1940.954942,  2043.236201,  -71.794530,  0.984833,  0.132745,  96.989668
 5.876592,  130.151641,  634.876419,  -1930.333192,  2032.056668,  -71.794363,  0.984750,  0.133476,  96.973350
 5.876925,  133.740482,  627.224190,  -1948.996556,  2047.436875,  -72.160963,  0.985157,  0.129894,  97.053363
 5.877258,  128.716105,  646.538318,  -1934.097736,  2039.300333,  -71.516158,  0.984582,  0.134965,  96.940115
 5.877592,  131.409654,  637.080056,  -1943.655037,  2045.401159,  -71.852315,  0.984895,  0.132198,  97.001887
 5.877924,  128.484143,  639.536619,  -1922.825397,  2026.392014,  -71.602869,  0.984554,  0.135208,  96.934676
 5.878258,  127.621104,  638.968964,  -1914.879951,  2018.674457,  -71.546984,  0.984450,  0.136123,  96.914269
 5.878591,  130.127511,  637.150988,  -1933.216762,  2035.506922,  -71.758902,  0.984748,  0.133501,  96.972797
 5.878924,  129.558321,  641.829133,  -1934.817386,  2038.495267,  -71.648103,  0.984681,  0.134087,  96.959702
 5.879257,  132.414967,  636.444127,  -1951.003743,  2052.188279,  -71.933091,  0.985009,  0.131194,  97.024308
 5.879591,  127.512775,  636.729601,  -1910.990057,  2014.275945,  -71.572384,  0.984437,  0.136238,  96.911689
 5.879924,  128.548047,  638.172589,  -1921.529587,  2024.732132,  -71.627923,  0.984562,  0.135141,  96.936177
 5.880257,  130.137079,  628.975989,  -1922.182554,  2022.472884,  -71.881010,  0.984749,  0.133491,  96.973017
 5.880590,  128.734483,  635.248822,  -1919.147489,  2021.550927,  -71.685286,  0.984584,  0.134945,  96.940545
 5.880923,  130.385883,  627.523634,  -1922.229404,  2022.066219,  -71.920536,  0.984778,  0.133236,  96.978705
 5.881257,  126.135192,  648.594231,  -1915.100657,  2021.950791,  -71.290236,  0.984269,  0.137726,  96.878490
 5.881589,  128.907852,  634.539623,  -1919.625631,  2021.782159,  -71.708624,  0.984604,  0.134764,  96.944597
 5.881923,  127.561199,  634.392037,  -1908.267759,  2010.954773,  -71.611052,  0.984443,  0.136187,  96.912843
 5.882256,  126.346562,  637.260269,  -1901.955239,  2005.874967,  -71.476425,  0.984295,  0.137496,  96.883630
 5.882589,  129.203089,  631.224049,  -1917.577981,  2018.798928,  -71.779730,  0.984639,  0.134456,  96.951471
 5.882922,  128.403630,  633.629429,  -1914.229978,  2016.373641,  -71.685061,  0.984544,  0.135293,  96.932784
 5.883255,  128.821828,  633.245212,  -1917.168893,  2019.043353,  -71.721620,  0.984594,  0.134854,  96.942588
