Time (s),V_SEC,V_OUT
3.9690000000000005e-06,2.311555072000001,1.37044718848
3.97e-06,2.311555072000001,1.37044718848
3.971000000000001e-06,2.311555072000001,1.37848738816
3.972e-06,2.713565184,1.37848738816
3.973e-06,2.713565184,1.37848738816
3.974e-06,2.713565184,1.37848738816
3.975e-06,2.713565184,1.37848738816
3.9760000000000006e-06,2.713565184,1.37848738816
3.977e-06,2.713565184,1.37848738816
3.978e-06,2.713565184,1.37848738816
3.979e-06,2.311555072000001,1.3865275878399999
3.98e-06,2.311555072000001,1.3865275878399999
3.9810000000000005e-06,2.311555072000001,1.3865275878399999
3.982e-06,1.9095449600000016,1.3865275878399999
3.983000000000001e-06,1.9095449600000016,1.3865275878399999
3.984e-06,1.9095449600000016,1.3865275878399999
3.985e-06,1.9095449600000016,1.3865275878399999
3.9860000000000005e-06,1.9095449600000016,1.3865275878399999
3.987e-06,2.311555072000001,1.3865275878399999
3.988000000000001e-06,2.311555072000001,1.3865275878399999
3.989e-06,2.311555072000001,1.3865275878399999
3.99e-06,2.311555072000001,1.3865275878399999
3.991e-06,2.311555072000001,1.3865275878399999
3.992e-06,2.311555072000001,1.3865275878399999
3.9930000000000006e-06,2.311555072000001,1.3865275878399999
3.994e-06,2.311555072000001,1.3865275878399999
3.995e-06,2.311555072000001,1.39456778752
3.996e-06,2.311555072000001,1.39456778752
3.997e-06,2.311555072000001,1.39456778752
3.9980000000000005e-06,2.311555072000001,1.39456778752
3.999e-06,2.311555072000001,1.39456778752
4.000000000000001e-06,2.311555072000001,1.39456778752
4.001e-06,2.311555072000001,1.39456778752
4.002e-06,2.311555072000001,1.39456778752
4.0030000000000005e-06,2.311555072000001,1.3865275878399999
4.004e-06,2.311555072000001,1.3865275878399999
4.005000000000001e-06,2.311555072000001,1.37848738816
4.006e-06,2.311555072000001,1.37848738816
4.007e-06,2.311555072000001,1.37044718848
4.008e-06,2.311555072000001,1.37044718848
4.009e-06,2.311555072000001,1.37044718848
4.0100000000000006e-06,2.311555072000001,1.37044718848
4.011e-06,2.311555072000001,1.37044718848
4.012e-06,2.311555072000001,1.37044718848
4.013e-06,2.311555072000001,1.37044718848
4.014e-06,2.311555072000001,1.37044718848
4.0150000000000005e-06,2.311555072000001,1.37044718848
4.016e-06,2.311555072000001,1.37044718848
4.017000000000001e-06,2.311555072000001,1.37044718848
4.018e-06,2.311555072000001,1.37044718848
4.019e-06,2.311555072000001,1.37044718848
4.0200000000000005e-06,2.311555072000001,1.37044718848
4.021e-06,2.311555072000001,1.37044718848
4.022000000000001e-06,2.311555072000001,1.37044718848
4.023e-06,2.311555072000001,1.37044718848
4.024e-06,2.311555072000001,1.37044718848
4.0250000000000004e-06,2.311555072000001,1.37044718848
4.026e-06,2.311555072000001,1.37044718848
4.027000000000001e-06,2.311555072000001,1.37044718848
4.028e-06,2.311555072000001,1.37044718848
4.029e-06,2.311555072000001,1.37044718848
4.03e-06,2.311555072000001,1.37848738816
4.031e-06,2.311555072000001,1.37848738816
4.0320000000000005e-06,2.311555072000001,1.37848738816
4.033e-06,2.311555072000001,1.37848738816
4.034e-06,2.311555072000001,1.37848738816
4.035e-06,2.713565184,1.37848738816
4.036e-06,2.713565184,1.37848738816
4.0370000000000005e-06,2.713565184,1.3865275878399999
4.038e-06,2.713565184,1.3865275878399999
4.039000000000001e-06,2.713565184,1.39456778752
4.04e-06,2.713565184,1.39456778752
4.041e-06,2.311555072000001,1.4026079872
4.0420000000000004e-06,2.311555072000001,1.4026079872
4.043e-06,2.311555072000001,1.4026079872
4.044000000000001e-06,2.311555072000001,1.4026079872
4.045e-06,2.311555072000001,1.39456778752
4.046e-06,2.311555072000001,1.39456778752
4.047e-06,2.311555072000001,1.39456778752
4.048e-06,2.713565184,1.39456778752
4.0490000000000005e-06,2.713565184,1.3865275878399999
4.05e-06,2.713565184,1.3865275878399999
4.051e-06,2.713565184,1.3865275878399999
4.052e-06,2.713565184,1.3865275878399999
4.053e-06,2.713565184,1.37848738816
4.0540000000000005e-06,2.713565184,1.37848738816
4.055e-06,2.713565184,1.37848738816
4.056000000000001e-06,2.713565184,1.37044718848
4.057e-06,2.713565184,1.37044718848
4.058e-06,2.713565184,1.37044718848
4.0590000000000004e-06,2.713565184,1.37044718848
4.06e-06,2.713565184,1.37044718848
4.061000000000001e-06,2.713565184,1.37044718848
4.062e-06,2.311555072000001,1.37044718848
4.063e-06,2.311555072000001,1.37044718848
4.064e-06,2.311555072000001,1.37848738816
4.065e-06,2.311555072000001,1.37848738816
4.0660000000000005e-06,2.311555072000001,1.37848738816
4.067e-06,2.311555072000001,1.3865275878399999
4.068e-06,2.311555072000001,1.3865275878399999
4.069e-06,2.311555072000001,1.3865275878399999
4.07e-06,2.311555072000001,1.3865275878399999
4.0710000000000005e-06,2.311555072000001,1.3865275878399999
4.072e-06,2.311555072000001,1.37848738816
4.073000000000001e-06,2.311555072000001,1.37848738816
4.074e-06,2.311555072000001,1.37848738816
4.075e-06,2.311555072000001,1.37848738816
4.0760000000000004e-06,2.311555072000001,1.37848738816
4.077e-06,2.311555072000001,1.37848738816
4.078000000000001e-06,2.311555072000001,1.37848738816
4.079e-06,2.311555072000001,1.37848738816
4.08e-06,2.713565184,1.3865275878399999
4.081e-06,2.713565184,1.3865275878399999
4.082e-06,2.713565184,1.3865275878399999
4.0830000000000005e-06,2.713565184,1.3865275878399999
4.084e-06,2.713565184,1.3865275878399999
4.085e-06,2.713565184,1.3865275878399999
4.086e-06,2.713565184,1.3865275878399999
4.087e-06,2.713565184,1.3865275878399999
4.0880000000000005e-06,2.713565184,1.3865275878399999
4.089e-06,2.311555072000001,1.3865275878399999
4.090000000000001e-06,2.311555072000001,1.3865275878399999
4.091e-06,2.311555072000001,1.3865275878399999
4.092e-06,2.311555072000001,1.3865275878399999
4.0930000000000005e-06,2.311555072000001,1.3865275878399999
4.094e-06,2.311555072000001,1.3865275878399999
4.095000000000001e-06,2.311555072000001,1.3865275878399999
4.096e-06,2.311555072000001,1.3865275878399999
4.097e-06,2.311555072000001,1.37848738816
4.098e-06,2.311555072000001,1.37848738816
4.099e-06,2.311555072000001,1.37848738816
4.1000000000000006e-06,2.311555072000001,1.37848738816
4.101e-06,2.713565184,1.37044718848
4.102e-06,2.713565184,1.37044718848
4.103e-06,2.311555072000001,1.37044718848
4.104e-06,2.311555072000001,1.37044718848
4.1050000000000005e-06,2.311555072000001,1.37044718848
4.106e-06,2.311555072000001,1.37044718848
4.107000000000001e-06,2.311555072000001,1.37044718848
4.108e-06,2.311555072000001,1.37044718848
4.109e-06,2.311555072000001,1.37044718848
4.1100000000000005e-06,2.311555072000001,1.37044718848
4.111e-06,2.311555072000001,1.37044718848
4.112000000000001e-06,2.311555072000001,1.3624069888
4.113e-06,2.311555072000001,1.3624069888
4.114e-06,2.311555072000001,1.3624069888
4.115e-06,2.713565184,1.3624069888
4.116e-06,2.713565184,1.3624069888
4.1170000000000006e-06,2.713565184,1.3624069888
4.118e-06,2.713565184,1.3624069888
4.119e-06,2.713565184,1.35436678912
4.12e-06,2.713565184,1.3624069888
4.121e-06,2.713565184,1.3624069888
4.1220000000000005e-06,2.713565184,1.3624069888
4.123e-06,2.713565184,1.37044718848
4.124000000000001e-06,2.713565184,1.37044718848
4.125e-06,2.713565184,1.37848738816
4.126e-06,2.713565184,1.37848738816
4.1270000000000005e-06,2.713565184,1.37848738816
4.128e-06,2.713565184,1.37848738816
4.129000000000001e-06,2.713565184,1.37848738816
4.13e-06,2.713565184,1.37848738816
4.131e-06,2.713565184,1.37848738816
4.132e-06,2.713565184,1.37848738816
4.133e-06,2.713565184,1.3865275878399999
4.1340000000000006e-06,2.713565184,1.3865275878399999
4.135e-06,2.713565184,1.3865275878399999
4.136e-06,2.713565184,1.39456778752
4.137e-06,2.311555072000001,1.39456778752
4.138e-06,2.311555072000001,1.39456778752
4.1390000000000005e-06,2.311555072000001,1.39456778752
4.14e-06,2.311555072000001,1.39456778752
4.141000000000001e-06,2.311555072000001,1.3865275878399999
4.142e-06,2.311555072000001,1.3865275878399999
4.143e-06,2.311555072000001,1.3865275878399999
4.1440000000000005e-06,2.311555072000001,1.3865275878399999
4.145e-06,2.311555072000001,1.3865275878399999
4.146000000000001e-06,2.311555072000001,1.39456778752
4.147e-06,2.713565184,1.39456778752
4.148e-06,2.713565184,1.39456778752
4.1490000000000004e-06,2.311555072000001,1.3865275878399999
4.15e-06,2.311555072000001,1.3865275878399999
4.1510000000000006e-06,2.311555072000001,1.37848738816
4.152e-06,2.311555072000001,1.37848738816
4.153e-06,2.311555072000001,1.37848738816
4.154e-06,2.311555072000001,1.37848738816
4.155e-06,2.311555072000001,1.3865275878399999
4.1560000000000005e-06,2.311555072000001,1.39456778752
4.157e-06,2.311555072000001,1.4026079872
4.158000000000001e-06,2.311555072000001,1.41064818688
4.159e-06,2.311555072000001,1.41868838656
4.16e-06,2.311555072000001,1.41868838656
4.1610000000000005e-06,2.311555072000001,1.41868838656
4.162e-06,2.311555072000001,1.41868838656
4.163000000000001e-06,2.311555072000001,1.41868838656
4.164e-06,2.311555072000001,1.41868838656
4.165e-06,2.311555072000001,1.4267285862399999
4.1660000000000004e-06,2.311555072000001,1.4267285862399999
4.167e-06,2.311555072000001,1.4267285862399999
4.168000000000001e-06,2.311555072000001,1.43476878592
4.169e-06,2.713565184,1.43476878592
4.17e-06,2.713565184,1.43476878592
4.171e-06,2.713565184,1.43476878592
4.172e-06,2.713565184,1.43476878592
4.1730000000000005e-06,2.713565184,1.43476878592
4.174e-06,2.713565184,1.43476878592
4.175e-06,2.713565184,1.4267285862399999
4.176e-06,2.311555072000001,1.41868838656
4.177e-06,2.311555072000001,1.41064818688
4.1780000000000005e-06,2.311555072000001,1.4026079872
4.179e-06,2.311555072000001,1.4026079872
4.180000000000001e-06,2.311555072000001,1.4026079872
4.181e-06,1.9095449600000016,1.4026079872
4.182e-06,1.9095449600000016,1.4026079872
4.1830000000000004e-06,1.9095449600000016,1.41064818688
4.184e-06,2.311555072000001,1.41064818688
4.185000000000001e-06,2.311555072000001,1.4026079872
4.186e-06,2.311555072000001,1.4026079872
4.187e-06,2.311555072000001,1.39456778752
4.188e-06,2.713565184,1.39456778752
4.189e-06,2.713565184,1.3865275878399999
4.1900000000000005e-06,2.713565184,1.3865275878399999
4.191e-06,2.713565184,1.37848738816
4.192e-06,2.713565184,1.37848738816
4.193e-06,2.713565184,1.37848738816
4.194e-06,2.713565184,1.37848738816
4.1950000000000005e-06,2.713565184,1.37848738816
4.196e-06,2.311555072000001,1.37848738816
4.197000000000001e-06,2.311555072000001,1.37848738816
4.198e-06,2.311555072000001,1.37848738816
4.199e-06,2.311555072000001,1.37848738816
4.2000000000000004e-06,2.311555072000001,1.37848738816
4.201e-06,2.311555072000001,1.37848738816
4.202000000000001e-06,2.311555072000001,1.37848738816
4.203e-06,2.311555072000001,1.37848738816
4.204e-06,2.311555072000001,1.37848738816
4.205e-06,2.311555072000001,1.37848738816
4.206e-06,2.311555072000001,1.37848738816
4.2070000000000005e-06,2.311555072000001,1.37848738816
4.208e-06,2.311555072000001,1.37848738816
4.209e-06,2.311555072000001,1.37848738816
4.21e-06,2.311555072000001,1.37044718848
4.211e-06,2.713565184,1.37044718848
4.2120000000000005e-06,2.713565184,1.37044718848
4.213e-06,2.311555072000001,1.37044718848
4.214000000000001e-06,2.311555072000001,1.37848738816
4.215e-06,2.311555072000001,1.37848738816
4.216e-06,2.311555072000001,1.3865275878399999
4.2170000000000005e-06,2.311555072000001,1.3865275878399999
4.218e-06,2.713565184,1.3865275878399999
4.219000000000001e-06,2.713565184,1.3865275878399999
4.22e-06,2.713565184,1.39456778752
4.221e-06,2.713565184,1.39456778752
4.222e-06,2.713565184,1.39456778752
4.223e-06,2.713565184,1.39456778752
4.2240000000000006e-06,2.713565184,1.39456778752
4.225e-06,2.713565184,1.39456778752
4.226e-06,2.713565184,1.39456778752
4.227e-06,2.713565184,1.39456778752
4.228e-06,2.713565184,1.39456778752
4.2290000000000005e-06,2.713565184,1.4026079872
4.23e-06,2.713565184,1.4026079872
4.231000000000001e-06,2.713565184,1.4026079872
4.232e-06,2.713565184,1.4026079872
4.233e-06,2.311555072000001,1.39456778752
4.2340000000000005e-06,2.713565184,1.39456778752
4.235e-06,2.713565184,1.39456778752
4.236000000000001e-06,2.311555072000001,1.39456778752
4.237e-06,2.311555072000001,1.39456778752
4.238e-06,2.713565184,1.39456778752
4.239e-06,2.713565184,1.3865275878399999
4.24e-06,2.713565184,1.3865275878399999
4.2410000000000006e-06,2.311555072000001,1.3865275878399999
4.242e-06,2.311555072000001,1.37848738816
4.243e-06,2.713565184,1.37848738816
4.244e-06,2.713565184,1.37848738816
4.245e-06,2.713565184,1.37848738816
4.2460000000000005e-06,2.713565184,1.37848738816
4.247e-06,2.713565184,1.37848738816
4.248000000000001e-06,2.713565184,1.37848738816
4.249e-06,2.713565184,1.37848738816
4.25e-06,2.713565184,1.37848738816
4.2510000000000005e-06,2.713565184,1.37044718848
4.252e-06,2.713565184,1.37044718848
4.253000000000001e-06,2.311555072000001,1.37044718848
4.254e-06,2.311555072000001,1.37044718848
4.255e-06,2.311555072000001,1.37044718848
4.256e-06,2.311555072000001,1.37848738816
4.257e-06,2.311555072000001,1.37848738816
4.2580000000000006e-06,2.311555072000001,1.37848738816
4.259e-06,2.311555072000001,1.37044718848
4.26e-06,2.311555072000001,1.37044718848
4.261e-06,2.311555072000001,1.37044718848
4.262e-06,2.311555072000001,1.37848738816
4.2630000000000005e-06,2.311555072000001,1.37848738816
4.264e-06,2.311555072000001,1.37848738816
4.265000000000001e-06,2.311555072000001,1.37848738816
4.266e-06,2.311555072000001,1.3865275878399999
4.267e-06,2.311555072000001,1.3865275878399999
4.2680000000000005e-06,2.311555072000001,1.3865275878399999
4.269e-06,2.311555072000001,1.3865275878399999
4.270000000000001e-06,2.311555072000001,1.39456778752
4.271e-06,2.311555072000001,1.39456778752
4.272e-06,1.9095449600000016,1.39456778752
4.2730000000000004e-06,2.311555072000001,1.39456778752
4.274e-06,2.311555072000001,1.39456778752
4.2750000000000006e-06,2.311555072000001,1.3865275878399999
4.276e-06,2.311555072000001,1.3865275878399999
4.277e-06,2.311555072000001,1.3865275878399999
4.278e-06,2.311555072000001,1.3865275878399999
4.279e-06,2.311555072000001,1.3865275878399999
4.2800000000000005e-06,2.311555072000001,1.3865275878399999
4.281e-06,2.311555072000001,1.3865275878399999
4.282000000000001e-06,2.311555072000001,1.3865275878399999
4.283e-06,2.311555072000001,1.3865275878399999
4.284e-06,2.311555072000001,1.3865275878399999
4.2850000000000005e-06,2.311555072000001,1.3865275878399999
4.286e-06,2.311555072000001,1.3865275878399999
4.287000000000001e-06,2.311555072000001,1.37848738816
4.288e-06,2.311555072000001,1.37848738816
4.289e-06,2.311555072000001,1.37848738816
4.2900000000000004e-06,2.713565184,1.37848738816
4.291e-06,2.713565184,1.37848738816
4.292000000000001e-06,2.713565184,1.37848738816
4.293e-06,2.713565184,1.37848738816
4.294e-06,2.311555072000001,1.37848738816
4.295e-06,2.311555072000001,1.37848738816
4.296e-06,2.311555072000001,1.37848738816
4.2970000000000005e-06,2.311555072000001,1.37848738816
4.298e-06,2.311555072000001,1.37848738816
4.299000000000001e-06,2.311555072000001,1.37848738816
4.3e-06,2.311555072000001,1.37848738816
4.301e-06,2.311555072000001,1.37848738816
4.3020000000000005e-06,2.311555072000001,1.37848738816
4.303e-06,2.311555072000001,1.37848738816
4.304000000000001e-06,2.311555072000001,1.37848738816
4.305e-06,1.9095449600000016,1.37848738816
4.306e-06,2.311555072000001,1.3865275878399999
4.3070000000000004e-06,2.311555072000001,1.3865275878399999
4.308e-06,2.311555072000001,1.3865275878399999
4.309000000000001e-06,2.311555072000001,1.3865275878399999
4.31e-06,2.311555072000001,1.3865275878399999
4.311e-06,2.713565184,1.3865275878399999
4.312e-06,2.713565184,1.3865275878399999
4.313e-06,2.311555072000001,1.3865275878399999
4.3140000000000005e-06,2.311555072000001,1.3865275878399999
4.315e-06,2.311555072000001,1.37848738816
4.316000000000001e-06,2.311555072000001,1.37848738816
4.317e-06,2.311555072000001,1.37848738816
4.318e-06,2.311555072000001,1.37848738816
4.3190000000000005e-06,2.311555072000001,1.37848738816
4.32e-06,2.311555072000001,1.37848738816
4.321000000000001e-06,2.311555072000001,1.37848738816
4.322e-06,2.311555072000001,1.37848738816
4.323e-06,2.713565184,1.37848738816
4.3240000000000004e-06,2.713565184,1.37044718848
4.325e-06,2.311555072000001,1.37044718848
4.326000000000001e-06,2.311555072000001,1.37044718848
4.327e-06,2.311555072000001,1.37044718848
4.328e-06,2.311555072000001,1.37044718848
4.329e-06,2.311555072000001,1.37044718848
4.33e-06,2.311555072000001,1.37044718848
4.3310000000000005e-06,2.713565184,1.37044718848
4.332e-06,2.713565184,1.37044718848
4.333e-06,2.713565184,1.37044718848
4.334e-06,2.713565184,1.37044718848
4.335e-06,2.713565184,1.37044718848
4.3360000000000005e-06,2.713565184,1.37044718848
4.337e-06,2.713565184,1.37044718848
4.338000000000001e-06,2.713565184,1.37044718848
4.339e-06,2.713565184,1.37044718848
4.34e-06,2.311555072000001,1.37044718848
4.3410000000000005e-06,2.311555072000001,1.37044718848
4.342e-06,2.311555072000001,1.37044718848
4.343000000000001e-06,2.311555072000001,1.37044718848
4.344e-06,2.311555072000001,1.3624069888
4.345e-06,2.311555072000001,1.37044718848
4.346e-06,1.9095449600000016,1.37044718848
4.347e-06,2.311555072000001,1.37044718848
4.3480000000000006e-06,2.311555072000001,1.37044718848
4.349e-06,2.311555072000001,1.37848738816
4.35e-06,2.311555072000001,1.37848738816
4.351e-06,2.311555072000001,1.37848738816
4.352e-06,2.713565184,1.37848738816
4.3530000000000005e-06,2.713565184,1.37848738816
4.354e-06,2.713565184,1.37848738816
4.355000000000001e-06,2.713565184,1.37848738816
4.356e-06,2.713565184,1.37848738816
4.357e-06,2.713565184,1.37044718848
4.3580000000000005e-06,2.713565184,1.37044718848
4.359e-06,2.713565184,1.37044718848
4.360000000000001e-06,2.713565184,1.37044718848
4.361e-06,2.713565184,1.3624069888
4.362e-06,2.311555072000001,1.3624069888
4.363e-06,2.311555072000001,1.3624069888
4.364e-06,2.311555072000001,1.3624069888
4.3650000000000006e-06,2.311555072000001,1.37044718848
4.366e-06,2.311555072000001,1.37044718848
4.367e-06,2.311555072000001,1.37848738816
4.368e-06,2.311555072000001,1.37848738816
4.369e-06,2.311555072000001,1.37848738816
4.3700000000000005e-06,2.311555072000001,1.37848738816
4.371e-06,2.713565184,1.37848738816
4.372000000000001e-06,2.311555072000001,1.37848738816
4.373e-06,2.311555072000001,1.37848738816
4.374e-06,2.311555072000001,1.37848738816
4.3750000000000005e-06,2.311555072000001,1.37848738816
4.376e-06,2.713565184,1.37848738816
4.377000000000001e-06,2.713565184,1.37848738816
4.378e-06,2.713565184,1.37848738816
4.379e-06,2.713565184,1.37848738816
4.38e-06,2.713565184,1.37848738816
4.381e-06,2.713565184,1.37848738816
4.3820000000000006e-06,2.713565184,1.37848738816
4.383e-06,2.713565184,1.3865275878399999
4.384e-06,2.311555072000001,1.3865275878399999
4.385e-06,2.311555072000001,1.3865275878399999
4.386e-06,2.311555072000001,1.3865275878399999
4.3870000000000005e-06,2.311555072000001,1.3865275878399999
4.388e-06,2.311555072000001,1.3865275878399999
4.389000000000001e-06,2.311555072000001,1.37848738816
4.39e-06,2.311555072000001,1.37848738816
4.391e-06,2.311555072000001,1.37848738816
4.3920000000000005e-06,2.311555072000001,1.37848738816
4.393e-06,1.9095449600000016,1.37848738816
4.394000000000001e-06,1.9095449600000016,1.37848738816
4.395e-06,1.9095449600000016,1.37848738816
4.396e-06,2.311555072000001,1.37848738816
4.397e-06,2.311555072000001,1.37848738816
4.398e-06,2.311555072000001,1.37848738816
4.3990000000000006e-06,2.311555072000001,1.37044718848
4.4e-06,2.311555072000001,1.37044718848
4.401e-06,2.311555072000001,1.37044718848
4.402e-06,2.311555072000001,1.37044718848
4.403e-06,2.311555072000001,1.37044718848
4.4040000000000005e-06,2.311555072000001,1.3624069888
4.405e-06,2.311555072000001,1.3624069888
4.406000000000001e-06,2.311555072000001,1.37044718848
4.407e-06,2.311555072000001,1.3624069888
4.408e-06,2.311555072000001,1.37044718848
4.4090000000000005e-06,2.311555072000001,1.37044718848
4.41e-06,2.311555072000001,1.37044718848
4.411000000000001e-06,2.311555072000001,1.37044718848
4.412e-06,2.311555072000001,1.37044718848
4.413e-06,2.311555072000001,1.37044718848
4.4140000000000004e-06,2.311555072000001,1.37044718848
4.415e-06,2.311555072000001,1.37044718848
4.416000000000001e-06,2.311555072000001,1.37044718848
4.417e-06,2.713565184,1.37044718848
4.418e-06,2.311555072000001,1.37044718848
4.419e-06,2.311555072000001,1.37044718848
4.42e-06,2.311555072000001,1.37044718848
4.4210000000000005e-06,2.311555072000001,1.37044718848
4.422e-06,2.311555072000001,1.37044718848
4.423000000000001e-06,2.311555072000001,1.37044718848
4.424e-06,2.311555072000001,1.37044718848
4.425e-06,2.311555072000001,1.37044718848
4.4260000000000005e-06,2.311555072000001,1.37044718848
4.427e-06,2.311555072000001,1.37044718848
4.428000000000001e-06,2.311555072000001,1.3624069888
4.429e-06,2.311555072000001,1.3624069888
4.43e-06,2.311555072000001,1.37044718848
4.4310000000000004e-06,2.311555072000001,1.37044718848
4.432e-06,2.311555072000001,1.37044718848
4.433000000000001e-06,2.311555072000001,1.37044718848
4.434e-06,2.311555072000001,1.37044718848
4.435e-06,2.311555072000001,1.37044718848
4.436e-06,2.311555072000001,1.37044718848
4.437e-06,2.311555072000001,1.37044718848
4.4380000000000005e-06,2.311555072000001,1.37044718848
4.439e-06,2.311555072000001,1.37044718848
4.440000000000001e-06,2.311555072000001,1.37044718848
4.441e-06,2.311555072000001,1.3624069888
4.442e-06,2.311555072000001,1.3624069888
4.4430000000000005e-06,2.311555072000001,1.3624069888
4.444e-06,2.311555072000001,1.3624069888
4.445000000000001e-06,2.311555072000001,1.3624069888
4.446e-06,2.311555072000001,1.3624069888
4.447e-06,2.311555072000001,1.3624069888
4.4480000000000004e-06,2.311555072000001,1.37044718848
4.449e-06,2.311555072000001,1.37044718848
4.450000000000001e-06,2.311555072000001,1.37044718848
4.451e-06,2.311555072000001,1.37848738816
4.452e-06,2.311555072000001,1.37848738816
4.453e-06,2.311555072000001,1.37848738816
4.454e-06,2.311555072000001,1.37044718848
4.4550000000000005e-06,2.311555072000001,1.37044718848
4.456e-06,2.311555072000001,1.37044718848
4.457000000000001e-06,2.311555072000001,1.37044718848
4.458e-06,2.311555072000001,1.37044718848
4.459e-06,2.311555072000001,1.37044718848
4.4600000000000005e-06,2.311555072000001,1.37044718848
4.461e-06,2.311555072000001,1.37044718848
4.462000000000001e-06,2.311555072000001,1.37044718848
4.463e-06,2.311555072000001,1.37044718848
4.464e-06,2.311555072000001,1.37044718848
4.4650000000000004e-06,2.311555072000001,1.37044718848
4.466e-06,2.311555072000001,1.37044718848
4.467000000000001e-06,2.713565184,1.37044718848
4.468e-06,2.713565184,1.37044718848
4.469e-06,2.713565184,1.37044718848
4.47e-06,2.713565184,1.37044718848
4.471e-06,2.311555072000001,1.3624069888
4.4720000000000006e-06,2.311555072000001,1.3624069888
4.473e-06,2.311555072000001,1.3624069888
4.474000000000001e-06,2.311555072000001,1.3624069888
4.475e-06,2.311555072000001,1.3624069888
4.476e-06,2.311555072000001,1.3624069888
4.4770000000000005e-06,2.311555072000001,1.3624069888
4.478e-06,2.311555072000001,1.3624069888
4.479000000000001e-06,2.311555072000001,1.3624069888
4.48e-06,2.311555072000001,1.3624069888
4.481e-06,2.311555072000001,1.3624069888
4.4820000000000005e-06,2.311555072000001,1.37044718848
4.483e-06,2.311555072000001,1.37044718848
4.484000000000001e-06,2.311555072000001,1.37044718848
4.485e-06,2.311555072000001,1.37044718848
4.486e-06,2.311555072000001,1.37044718848
4.487e-06,2.311555072000001,1.37044718848
4.488e-06,2.311555072000001,1.37044718848
4.4890000000000006e-06,2.311555072000001,1.37044718848
4.49e-06,2.311555072000001,1.37044718848
4.491e-06,2.311555072000001,1.37044718848
4.492e-06,2.311555072000001,1.37044718848
4.493e-06,2.311555072000001,1.37044718848
4.4940000000000005e-06,2.311555072000001,1.37848738816
4.495e-06,2.311555072000001,1.37848738816
4.496000000000001e-06,2.311555072000001,1.37848738816
4.497e-06,2.311555072000001,1.37848738816
4.498e-06,2.311555072000001,1.37848738816
4.4990000000000005e-06,2.311555072000001,1.37848738816
4.5e-06,2.311555072000001,1.37848738816
4.501000000000001e-06,2.311555072000001,1.37848738816
4.502e-06,2.311555072000001,1.37848738816
4.503e-06,2.311555072000001,1.37848738816
4.504e-06,2.311555072000001,1.37848738816
4.505e-06,2.311555072000001,1.37848738816
4.5060000000000006e-06,2.311555072000001,1.37848738816
4.507e-06,2.311555072000001,1.37848738816
4.508e-06,2.311555072000001,1.37848738816
4.509e-06,2.713565184,1.37044718848
4.51e-06,2.713565184,1.37848738816
4.5110000000000005e-06,2.311555072000001,1.37848738816
4.512e-06,2.311555072000001,1.37044718848
4.513000000000001e-06,2.311555072000001,1.37044718848
4.514e-06,2.311555072000001,1.37044718848
4.515e-06,2.311555072000001,1.37044718848
4.5160000000000005e-06,2.311555072000001,1.37044718848
4.517e-06,2.311555072000001,1.37044718848
4.518000000000001e-06,2.311555072000001,1.37044718848
4.519e-06,2.311555072000001,1.37044718848
4.52e-06,2.311555072000001,1.37044718848
4.521e-06,2.311555072000001,1.37848738816
4.522e-06,2.311555072000001,1.37044718848
4.5230000000000006e-06,2.311555072000001,1.37044718848
4.524e-06,2.311555072000001,1.37044718848
4.525e-06,2.311555072000001,1.37044718848
4.526e-06,2.311555072000001,1.37044718848
4.527e-06,2.311555072000001,1.3624069888
4.5280000000000005e-06,2.311555072000001,1.3624069888
4.529e-06,2.311555072000001,1.3624069888
4.530000000000001e-06,2.311555072000001,1.3624069888
4.531e-06,2.311555072000001,1.3624069888
4.532e-06,2.311555072000001,1.3624069888
4.5330000000000005e-06,2.311555072000001,1.3624069888
4.534e-06,2.311555072000001,1.37044718848
4.535000000000001e-06,2.311555072000001,1.37044718848
4.536e-06,2.311555072000001,1.37044718848
4.537e-06,2.311555072000001,1.37044718848
4.5380000000000004e-06,2.713565184,1.37044718848
4.539e-06,2.713565184,1.37044718848
4.540000000000001e-06,2.713565184,1.37044718848
4.541e-06,2.713565184,1.37044718848
4.542e-06,2.311555072000001,1.37044718848
4.543e-06,2.311555072000001,1.37044718848
4.544e-06,2.311555072000001,1.3624069888
4.5450000000000005e-06,2.311555072000001,1.37044718848
4.546e-06,2.311555072000001,1.37044718848
4.547000000000001e-06,2.311555072000001,1.37044718848
4.548e-06,2.311555072000001,1.37044718848
4.549e-06,2.311555072000001,1.37044718848
4.5500000000000005e-06,2.311555072000001,1.37044718848
4.551e-06,2.311555072000001,1.37044718848
4.552000000000001e-06,2.311555072000001,1.37044718848
4.553e-06,2.311555072000001,1.37044718848
4.554e-06,2.311555072000001,1.37848738816
4.5550000000000004e-06,2.311555072000001,1.37848738816
4.556e-06,2.311555072000001,1.37848738816
4.557000000000001e-06,2.311555072000001,1.37044718848
4.558e-06,2.311555072000001,1.37848738816
4.559e-06,2.311555072000001,1.37848738816
4.56e-06,2.311555072000001,1.37848738816
4.561e-06,2.311555072000001,1.37848738816
4.5620000000000005e-06,2.713565184,1.37848738816
4.563e-06,2.713565184,1.37848738816
4.564000000000001e-06,2.713565184,1.37848738816
4.565e-06,2.713565184,1.37044718848
4.566e-06,2.713565184,1.37044718848
4.5670000000000005e-06,2.713565184,1.37044718848
4.568e-06,2.713565184,1.37044718848
4.569000000000001e-06,2.311555072000001,1.3624069888
